score	q-value	spline	type
-0.803431	0.22592	1.0	0
-0.80345	0.22592	1.0	0
-0.803471	0.225967	1.0	0
-0.80351	0.225967	1.0	0
-0.803514	0.225967	1.0	0
-0.803608	0.225967	1.0	0
-0.803768	0.226	1.0	0
-0.803797	0.226075	1.0	0
-0.803933	0.226098	1.0	0
-0.803967	0.226098	1.0	0
-0.804188	0.226259	1.0	0
-0.804416	0.226367	1.0	0
-0.804457	0.226367	1.0	0
-0.804524	0.2264	1.0	0
-0.804532	0.226433	1.0	0
-0.804587	0.226437	1.0	0
-0.804624	0.226437	1.0	0
-0.804738	0.226437	1.0	0
-0.804743	0.226437	1.0	0
-0.804841	0.226512	1.0	0
-0.804889	0.226559	1.0	0
-0.804901	0.226559	1.0	0
-0.804936	0.226559	1.0	0
-0.804958	0.226559	1.0	0
-0.805051	0.226634	1.0	0
-0.805149	0.226709	1.0	0
-0.805228	0.226732	1.0	0
-0.80523	0.226732	1.0	0
-0.805271	0.226756	1.0	0
-0.805318	0.226756	1.0	0
-0.805347	0.226788	1.0	0
-0.805513	0.226864	1.0	0
-0.805592	0.226896	1.0	0
-0.805756	0.22692	1.0	0
-0.80577	0.22692	1.0	0
-0.805884	0.226943	1.0	0
-0.805903	0.226943	1.0	0
-0.805956	0.226989	1.0	0
-0.80597	0.226989	1.0	0
-0.805988	0.226989	1.0	0
-0.806026	0.226989	1.0	0
-0.806072	0.227022	1.0	0
-0.806199	0.227097	1.0	0
-0.806365	0.227172	1.0	0
-0.806438	0.227248	1.0	0
-0.806483	0.227313	1.0	0
-0.806485	0.227313	1.0	0
-0.806564	0.227431	1.0	0
-0.806671	0.227506	1.0	0
-0.806754	0.227656	1.0	0
-0.806793	0.227656	1.0	0
-0.806956	0.227689	1.0	0
-0.807019	0.227722	1.0	0
-0.807039	0.227745	1.0	0
-0.807077	0.227745	1.0	0
-0.807155	0.227905	1.0	0
-0.807335	0.228013	1.0	0
-0.807344	0.228013	1.0	0
-0.807406	0.228017	1.0	0
-0.807409	0.228017	1.0	0
-0.807441	0.228017	1.0	0
-0.807524	0.228017	1.0	0
-0.807593	0.228049	1.0	0
-0.807712	0.228167	1.0	0
-0.808066	0.228278	1.0	0
-0.808104	0.228278	1.0	0
-0.80813	0.228278	1.0	0
-0.808173	0.228278	1.0	0
-0.808219	0.228278	1.0	0
-0.808231	0.228278	1.0	0
-0.80828	0.228386	1.0	0
-0.808298	0.228386	1.0	0
-0.80839	0.228452	1.0	0
-0.808411	0.228452	1.0	0
-0.808679	0.228484	1.0	0
-0.80883	0.228602	1.0	0
-0.808908	0.228677	1.0	0
-0.808979	0.228752	1.0	0
-0.809004	0.228765	1.0	0
-0.809059	0.228765	1.0	0
-0.809081	0.228765	1.0	0
-0.809276	0.228896	1.0	0
-0.809318	0.228896	1.0	0
-0.809328	0.228896	1.0	0
-0.809355	0.228896	1.0	0
-0.809386	0.228928	1.0	0
-0.8094	0.228951	1.0	0
-0.809423	0.228951	1.0	0
-0.80947	0.228965	1.0	0
-0.809473	0.228965	1.0	0
-0.809529	0.228965	1.0	0
-0.809559	0.228988	1.0	0
-0.809615	0.228988	1.0	0
-0.80972	0.229053	1.0	0
-0.809722	0.229053	1.0	0
-0.809893	0.229213	1.0	0
-0.809991	0.229245	1.0	0
-0.810193	0.229291	1.0	0
-0.81022	0.229291	1.0	0
-0.810232	0.229291	1.0	0
-0.810361	0.229291	1.0	0
-0.810392	0.229304	1.0	0
-0.8104	0.229304	1.0	0
-0.810446	0.229304	1.0	0
-0.810547	0.229379	1.0	0
-0.810768	0.229539	1.0	0
-0.81096	0.229865	1.0	0
-0.811152	0.229865	1.0	0
-0.811165	0.229865	1.0	0
-0.811244	0.229865	1.0	0
-0.811261	0.229865	1.0	0
-0.811287	0.229865	1.0	0
-0.811314	0.229865	1.0	0
-0.811328	0.229865	1.0	0
-0.811386	0.229865	1.0	0
-0.811387	0.229865	1.0	0
-0.811685	0.22993	1.0	0
-0.811699	0.22993	1.0	0
-0.81183	0.230005	1.0	0
-0.812118	0.230112	1.0	0
-0.812126	0.230112	1.0	0
-0.812148	0.230125	1.0	0
-0.81215	0.230125	1.0	0
-0.812177	0.230125	1.0	0
-0.812223	0.230158	1.0	0
-0.812344	0.230181	1.0	0
-0.812391	0.230181	1.0	0
-0.8124	0.230203	1.0	0
-0.812427	0.230203	1.0	0
-0.812455	0.230236	1.0	0
-0.81257	0.230311	1.0	0
-0.812629	0.230343	1.0	0
-0.812739	0.230418	1.0	0
-0.812821	0.230451	1.0	0
-0.81294	0.230525	1.0	0
-0.812992	0.230558	1.0	0
-0.813041	0.230655	1.0	0
-0.813042	0.230655	1.0	0
-0.813071	0.230655	1.0	0
-0.813138	0.230659	1.0	0
-0.813164	0.230659	1.0	0
-0.813195	0.230659	1.0	0
-0.813197	0.230659	1.0	0
-0.813315	0.230733	1.0	0
-0.813366	0.230756	1.0	0
-0.813465	0.230756	1.0	0
-0.813553	0.230789	1.0	0
-0.81385	0.230961	1.0	0
-0.813987	0.230961	1.0	0
-0.813991	0.230961	1.0	0
-0.814003	0.230961	1.0	0
-0.814036	0.230993	1.0	0
-0.814105	0.231058	1.0	0
-0.814156	0.231058	1.0	0
-0.814379	0.231114	1.0	0
-0.814451	0.231114	1.0	0
-0.814461	0.231114	1.0	0
-0.814598	0.231136	1.0	0
-0.814599	0.231136	1.0	0
-0.814671	0.231159	1.0	0
-0.81473	0.231159	1.0	0
-0.815197	0.231594	1.0	0
-0.815219	0.231594	1.0	0
-0.815314	0.231594	1.0	0
-0.815603	0.231711	1.0	0
-0.815686	0.231724	1.0	0
-0.815699	0.231724	1.0	0
-0.815717	0.231724	1.0	0
-0.815809	0.231811	1.0	0
-0.81586	0.231811	1.0	0
-0.81586	0.231811	1.0	0
-0.815927	0.231811	1.0	0
-0.816003	0.231928	1.0	0
-0.816152	0.232019	1.0	0
-0.816344	0.232019	1.0	0
-0.816349	0.232019	1.0	0
-0.816361	0.232019	1.0	0
-0.816428	0.232019	1.0	0
-0.816534	0.232019	1.0	0
-0.816534	0.232019	1.0	0
-0.816572	0.232019	1.0	0
-0.816661	0.232178	1.0	0
-0.816674	0.23221	1.0	0
-0.81677	0.232284	1.0	0
-0.81683	0.232317	1.0	0
-0.817067	0.232349	1.0	0
-0.817129	0.232382	1.0	0
-0.817359	0.232521	1.0	0
-0.817409	0.232521	1.0	0
-0.817415	0.232521	1.0	0
-0.817447	0.232553	1.0	0
-0.817543	0.232628	1.0	0
-0.817566	0.23266	1.0	0
-0.817635	0.232676	1.0	0
-0.817663	0.232676	1.0	0
-0.817689	0.232676	1.0	0
-0.817706	0.232676	1.0	0
-0.81777	0.232676	1.0	0
-0.817784	0.232676	1.0	0
-0.817852	0.232676	1.0	0
-0.817952	0.232708	1.0	0
-0.818117	0.23274	1.0	0
-0.818147	0.232773	1.0	0
-0.818187	0.232795	1.0	0
-0.81819	0.232795	1.0	0
-0.818306	0.232912	1.0	0
-0.818512	0.232934	1.0	0
-0.818544	0.232934	1.0	0
-0.818632	0.233009	1.0	0
-0.818691	0.233074	1.0	0
-0.818717	0.233074	1.0	0
-0.818778	0.23318	1.0	0
-0.818797	0.23318	1.0	0
-0.818847	0.233213	1.0	0
-0.81887	0.233245	1.0	0
-0.81892	0.233277	1.0	0
-0.818924	0.2333	1.0	0
-0.818999	0.2333	1.0	0
-0.819067	0.233332	1.0	0
-0.819121	0.233364	1.0	0
-0.819311	0.233451	1.0	0
-0.819436	0.233451	1.0	0
-0.81947	0.233451	1.0	0
-0.819606	0.233451	1.0	0
-0.819846	0.233768	1.0	0
-0.819863	0.233768	1.0	0
-0.819952	0.233843	1.0	0
-0.820038	0.233848	1.0	0
-0.820049	0.233848	1.0	0
-0.820136	0.233848	1.0	0
-0.820169	0.233848	1.0	0
-0.820245	0.233848	1.0	0
-0.820306	0.233848	1.0	0
-0.820363	0.233848	1.0	0
-0.820383	0.233848	1.0	0
-0.820588	0.233965	1.0	0
-0.820685	0.233997	1.0	0
-0.820723	0.234019	1.0	0
-0.820752	0.234019	1.0	0
-0.820814	0.234042	1.0	0
-0.820836	0.234042	1.0	0
-0.821	0.234074	1.0	0
-0.82113	0.234096	1.0	0
-0.821196	0.234096	1.0	0
-0.821543	0.234507	1.0	0
-0.821706	0.234581	1.0	0
-0.821841	0.234698	1.0	0
-0.821934	0.23473	1.0	0
-0.822069	0.234794	1.0	0
-0.822077	0.234794	1.0	0
-0.822135	0.234826	1.0	0
-0.822383	0.234861	1.0	0
-0.822393	0.234861	1.0	0
-0.822448	0.234861	1.0	0
-0.822458	0.234861	1.0	0
-0.822565	0.234861	1.0	0
-0.822774	0.234968	1.0	0
-0.822897	0.234968	1.0	0
-0.822916	0.235	1.0	0
-0.82296	0.235005	1.0	0
-0.822974	0.235005	1.0	0
-0.823031	0.235005	1.0	0
-0.823038	0.235005	1.0	0
-0.823066	0.235005	1.0	0
-0.823074	0.235005	1.0	0
-0.823142	0.235005	1.0	0
-0.823152	0.235005	1.0	0
-0.823478	0.235079	1.0	0
-0.823585	0.235101	1.0	0
-0.823698	0.235101	1.0	0
-0.823793	0.23526	1.0	0
-0.823902	0.235334	1.0	0
-0.824151	0.235492	1.0	0
-0.824563	0.235556	1.0	0
-0.824592	0.235556	1.0	0
-0.82463	0.23563	1.0	0
-0.824709	0.235662	1.0	0
-0.824758	0.235694	1.0	0
-0.824785	0.235717	1.0	0
-0.824788	0.235717	1.0	0
-0.825174	0.235845	1.0	0
-0.825181	0.235845	1.0	0
-0.825304	0.235845	1.0	0
-0.825358	0.235845	1.0	0
-0.825385	0.235867	1.0	0
-0.825429	0.235867	1.0	0
-0.825446	0.235941	1.0	0
-0.82564	0.235973	1.0	0
-0.825905	0.236216	1.0	0
-0.825956	0.236374	1.0	0
-0.826113	0.23649	1.0	0
-0.826137	0.236512	1.0	0
-0.826185	0.236512	1.0	0
-0.826231	0.236524	1.0	0
-0.826256	0.236524	1.0	0
-0.826265	0.236524	1.0	0
-0.826332	0.236598	1.0	0
-0.82665	0.236704	1.0	0
-0.826662	0.236704	1.0	0
-0.826937	0.236768	1.0	0
-0.826938	0.236768	1.0	0
-0.826955	0.2368	1.0	0
-0.827046	0.236896	1.0	0
-0.827109	0.236896	1.0	0
-0.827154	0.236896	1.0	0
-0.82736	0.236992	1.0	0
-0.827363	0.236992	1.0	0
-0.827438	0.236992	1.0	0
-0.827474	0.237056	1.0	0
-0.82756	0.237056	1.0	0
-0.827698	0.237088	1.0	0
-0.827794	0.23712	1.0	0
-0.827826	0.237152	1.0	0
-0.827856	0.237174	1.0	0
-0.82794	0.237174	1.0	0
-0.828015	0.237196	1.0	0
-0.828015	0.237196	1.0	0
-0.82802	0.237228	1.0	0
-0.828166	0.237231	1.0	0
-0.828197	0.237231	1.0	0
-0.828219	0.237231	1.0	0
-0.82822	0.237231	1.0	0
-0.828253	0.237263	1.0	0
-0.828301	0.237295	1.0	0
-0.828377	0.237327	1.0	0
-0.828542	0.23739	1.0	0
-0.828604	0.23739	1.0	0
-0.828681	0.237422	1.0	0
-0.828715	0.237454	1.0	0
-0.828894	0.237612	1.0	0
-0.829104	0.237686	1.0	0
-0.829189	0.237718	1.0	0
-0.829319	0.237772	1.0	0
-0.82934	0.237772	1.0	0
-0.829349	0.237772	1.0	0
-0.829437	0.237836	1.0	0
-0.829464	0.237836	1.0	0
-0.829611	0.237868	1.0	0
-0.829816	0.237942	1.0	0
-0.829828	0.237974	1.0	0
-0.830015	0.238079	1.0	0
-0.830029	0.238079	1.0	0
-0.83008	0.238153	1.0	0
-0.830198	0.238227	1.0	0
-0.830385	0.238301	1.0	0
-0.830408	0.238303	1.0	0
-0.830413	0.238303	1.0	0
-0.830422	0.238303	1.0	0
-0.830495	0.238303	1.0	0
-0.830647	0.238366	1.0	0
-0.830717	0.238366	1.0	0
-0.830778	0.238388	1.0	0
-0.830829	0.238388	1.0	0
-0.830884	0.238442	1.0	0
-0.830887	0.238442	1.0	0
-0.831078	0.238442	1.0	0
-0.831479	0.238789	1.0	0
-0.8315	0.238789	1.0	0
-0.831533	0.238789	1.0	0
-0.831657	0.238811	1.0	0
-0.831698	0.238811	1.0	0
-0.831744	0.238843	1.0	0
-0.831877	0.239042	1.0	0
-0.831989	0.23919	1.0	0
-0.832012	0.23919	1.0	0
-0.832224	0.239253	1.0	0
-0.832237	0.239253	1.0	0
-0.832442	0.239327	1.0	0
-0.832545	0.239359	1.0	0
-0.832643	0.239432	1.0	0
-0.83273	0.23959	1.0	0
-0.833063	0.239739	1.0	0
-0.833068	0.239739	1.0	0
-0.833095	0.239739	1.0	0
-0.833113	0.239739	1.0	0
-0.833133	0.239739	1.0	0
-0.833151	0.239739	1.0	0
-0.833178	0.239761	1.0	0
-0.833189	0.239761	1.0	0
-0.833211	0.239804	1.0	0
-0.833227	0.239804	1.0	0
-0.833262	0.239804	1.0	0
-0.833263	0.239804	1.0	0
-0.833309	0.239836	1.0	0
-0.833346	0.239838	1.0	0
-0.833421	0.239838	1.0	0
-0.833429	0.239838	1.0	0
-0.83346	0.239838	1.0	0
-0.83352	0.239891	1.0	0
-0.833528	0.239891	1.0	0
-0.833541	0.239891	1.0	0
-0.833717	0.239925	1.0	0
-0.833777	0.239925	1.0	0
-0.833828	0.239925	1.0	0
-0.833851	0.239925	1.0	0
-0.833907	0.239925	1.0	0
-0.834193	0.240114	1.0	0
-0.834253	0.240114	1.0	0
-0.834309	0.240145	1.0	0
-0.834504	0.240251	1.0	0
-0.834527	0.240251	1.0	0
-0.834585	0.240366	1.0	0
-0.834694	0.240398	1.0	0
-0.83476	0.24043	1.0	0
-0.834839	0.240451	1.0	0
-0.834868	0.240451	1.0	0
-0.83495	0.240483	1.0	0
-0.835009	0.240505	1.0	0
-0.835015	0.240505	1.0	0
-0.835062	0.240558	1.0	0
-0.835288	0.240558	1.0	0
-0.835292	0.240558	1.0	0
-0.835434	0.24057	1.0	0
-0.835472	0.24057	1.0	0
-0.835496	0.24057	1.0	0
-0.835646	0.240591	1.0	0
-0.835666	0.240591	1.0	0
-0.835826	0.240623	1.0	0
-0.835878	0.240655	1.0	0
-0.836048	0.24077	1.0	0
-0.836165	0.240803	1.0	0
-0.836252	0.240803	1.0	0
-0.836256	0.240803	1.0	0
-0.836261	0.240803	1.0	0
-0.836315	0.240803	1.0	0
-0.83634	0.240825	1.0	0
-0.836381	0.240825	1.0	0
-0.8364	0.240838	1.0	0
-0.836421	0.240838	1.0	0
-0.83651	0.240838	1.0	0
-0.836526	0.240838	1.0	0
-0.836607	0.240838	1.0	0
-0.836694	0.240838	1.0	0
-0.836727	0.240838	1.0	0
-0.836795	0.240912	1.0	0
-0.836871	0.240943	1.0	0
-0.83692	0.240975	1.0	0
-0.837031	0.241007	1.0	0
-0.837216	0.241247	1.0	0
-0.837217	0.241258	1.0	0
-0.837264	0.241258	1.0	0
-0.83735	0.241258	1.0	0
-0.837597	0.241356	1.0	0
-0.837655	0.241356	1.0	0
-0.83769	0.241356	1.0	0
-0.83773	0.241356	1.0	0
-0.83785	0.241356	1.0	0
-0.837887	0.241356	1.0	0
-0.837893	0.241356	1.0	0
-0.837938	0.241356	1.0	0
-0.83797	0.241356	1.0	0
-0.838004	0.241356	1.0	0
-0.838071	0.241356	1.0	0
-0.838317	0.241618	1.0	0
-0.838318	0.241618	1.0	0
-0.838484	0.241618	1.0	0
-0.838554	0.241681	1.0	0
-0.838604	0.241681	1.0	0
-0.838641	0.241683	1.0	0
-0.838701	0.241683	1.0	0
-0.838702	0.241683	1.0	0
-0.838757	0.241683	1.0	0
-0.838812	0.241714	1.0	0
-0.838827	0.241736	1.0	0
-0.838839	0.241736	1.0	0
-0.838888	0.241809	1.0	0
-0.838939	0.241882	1.0	0
-0.838991	0.241904	1.0	0
-0.838996	0.241904	1.0	0
-0.839161	0.242134	1.0	0
-0.839162	0.242134	1.0	0
-0.839169	0.242207	1.0	0
-0.839234	0.242239	1.0	0
-0.839305	0.242292	1.0	0
-0.839358	0.242292	1.0	0
-0.839401	0.242292	1.0	0
-0.839651	0.24248	1.0	0
-0.839708	0.24248	1.0	0
-0.839824	0.242511	1.0	0
-0.839845	0.242533	1.0	0
-0.83988	0.242533	1.0	0
-0.84005	0.242649	1.0	0
-0.840107	0.242649	1.0	0
-0.84013	0.242649	1.0	0
-0.840137	0.242649	1.0	0
-0.840214	0.242649	1.0	0
-0.840279	0.242712	1.0	0
-0.840334	0.242712	1.0	0
-0.840519	0.242744	1.0	0
-0.840676	0.242817	1.0	0
-0.840803	0.24289	1.0	0
-0.840898	0.242921	1.0	0
-0.84096	0.242995	1.0	0
-0.840987	0.243016	1.0	0
-0.841036	0.243016	1.0	0
-0.841069	0.243047	1.0	0
-0.84115	0.243121	1.0	0
-0.841408	0.243235	1.0	0
-0.84147	0.243267	1.0	0
-0.841498	0.243298	1.0	0
-0.841961	0.243788	1.0	0
-0.842118	0.24381	1.0	0
-0.842138	0.24381	1.0	0
-0.842163	0.24381	1.0	0
-0.842202	0.24381	1.0	0
-0.84234	0.24381	1.0	0
-0.842382	0.24381	1.0	0
-0.84269	0.244123	1.0	0
-0.842761	0.244123	1.0	0
-0.842792	0.244154	1.0	0
-0.842933	0.244186	1.0	0
-0.842967	0.244187	1.0	0
-0.843016	0.244187	1.0	0
-0.843045	0.244187	1.0	0
-0.843047	0.244187	1.0	0
-0.843095	0.244218	1.0	0
-0.843148	0.244271	1.0	0
-0.843202	0.244271	1.0	0
-0.843268	0.244271	1.0	0
-0.843546	0.244302	1.0	0
-0.843765	0.244375	1.0	0
-0.843877	0.244448	1.0	0
-0.843943	0.244459	1.0	0
-0.843944	0.244459	1.0	0
-0.843954	0.244459	1.0	0
-0.844247	0.244657	1.0	0
-0.844353	0.24473	1.0	0
-0.844642	0.244876	1.0	0
-0.844697	0.244876	1.0	0
-0.84475	0.244897	1.0	0
-0.844829	0.244897	1.0	0
-0.844914	0.244929	1.0	0
-0.84492	0.24495	1.0	0
-0.844971	0.24495	1.0	0
-0.845061	0.245023	1.0	0
-0.845141	0.245054	1.0	0
-0.845291	0.245169	1.0	0
-0.845359	0.245241	1.0	0
-0.845386	0.245273	1.0	0
-0.845635	0.24546	1.0	0
-0.845635	0.24546	1.0	0
-0.845686	0.245461	1.0	0
-0.845751	0.245461	1.0	0
-0.845827	0.245461	1.0	0
-0.845841	0.245461	1.0	0
-0.845948	0.245492	1.0	0
-0.846004	0.245524	1.0	0
-0.846082	0.245555	1.0	0
-0.846161	0.245618	1.0	0
-0.846244	0.245618	1.0	0
-0.846538	0.24568	1.0	0
-0.846538	0.24568	1.0	0
-0.846562	0.245712	1.0	0
-0.846601	0.245774	1.0	0
-0.846635	0.245774	1.0	0
-0.846655	0.245806	1.0	0
-0.846741	0.245827	1.0	0
-0.846902	0.245827	1.0	0
-0.846916	0.245827	1.0	0
-0.846933	0.245827	1.0	0
-0.846963	0.245827	1.0	0
-0.847006	0.245827	1.0	0
-0.847046	0.245849	1.0	0
-0.847055	0.245849	1.0	0
-0.847124	0.24588	1.0	0
-0.847127	0.245881	1.0	0
-0.847147	0.245881	1.0	0
-0.847214	0.245881	1.0	0
-0.847265	0.245881	1.0	0
-0.847325	0.245912	1.0	0
-0.847377	0.245974	1.0	0
-0.847412	0.245974	1.0	0
-0.847507	0.246017	1.0	0
-0.84755	0.246017	1.0	0
-0.847556	0.246017	1.0	0
-0.847565	0.246017	1.0	0
-0.847727	0.246048	1.0	0
-0.847756	0.246079	1.0	0
-0.847852	0.24611	1.0	0
-0.848033	0.246246	1.0	0
-0.848089	0.246246	1.0	0
-0.848183	0.246246	1.0	0
-0.848362	0.246267	1.0	0
-0.848376	0.246267	1.0	0
-0.848387	0.24633	1.0	0
-0.848415	0.24633	1.0	0
-0.84848	0.24633	1.0	0
-0.848565	0.24633	1.0	0
-0.848747	0.24633	1.0	0
-0.848752	0.24633	1.0	0
-0.848877	0.246403	1.0	0
-0.848943	0.246424	1.0	0
-0.848994	0.246424	1.0	0
-0.849026	0.246455	1.0	0
-0.84918	0.246611	1.0	0
-0.849559	0.24687	1.0	0
-0.849567	0.24687	1.0	0
-0.849568	0.24687	1.0	0
-0.849599	0.246901	1.0	0
-0.849684	0.247057	1.0	0
-0.849863	0.24713	1.0	0
-0.849865	0.247161	1.0	0
-0.850035	0.247233	1.0	0
-0.850168	0.247265	1.0	0
-0.850415	0.24741	1.0	0
-0.850426	0.24741	1.0	0
-0.850495	0.247441	1.0	0
-0.850864	0.247638	1.0	0
-0.851096	0.247752	1.0	0
-0.851188	0.247773	1.0	0
-0.851209	0.247773	1.0	0
-0.851378	0.24797	1.0	0
-0.85161	0.248115	1.0	0
-0.851635	0.248115	1.0	0
-0.851722	0.248167	1.0	0
-0.851724	0.248167	1.0	0
-0.851735	0.248167	1.0	0
-0.851889	0.248188	1.0	0
-0.851937	0.248188	1.0	0
-0.851947	0.248198	1.0	0
-0.851982	0.248198	1.0	0
-0.852103	0.248198	1.0	0
-0.85216	0.248271	1.0	0
-0.852265	0.248302	1.0	0
-0.852369	0.248333	1.0	0
-0.852429	0.248406	1.0	0
-0.852571	0.248427	1.0	0
-0.852607	0.248427	1.0	0
-0.852612	0.248427	1.0	0
-0.852648	0.248427	1.0	0
-0.852687	0.248427	1.0	0
-0.852734	0.248427	1.0	0
-0.85274	0.248458	1.0	0
-0.852841	0.248489	1.0	0
-0.852937	0.248551	1.0	0
-0.852955	0.248551	1.0	0
-0.853049	0.248582	1.0	0
-0.853144	0.248614	1.0	0
-0.85321	0.248645	1.0	0
-0.853291	0.248676	1.0	0
-0.853409	0.248717	1.0	0
-0.853457	0.248717	1.0	0
-0.85347	0.248717	1.0	0
-0.853472	0.248717	1.0	0
-0.853629	0.248779	1.0	0
-0.853674	0.248779	1.0	0
-0.853871	0.248811	1.0	0
-0.853997	0.248811	1.0	0
-0.854008	0.248811	1.0	0
-0.854018	0.248811	1.0	0
-0.854019	0.248811	1.0	0
-0.854195	0.248883	1.0	0
-0.854272	0.248976	1.0	0
-0.854273	0.248976	1.0	0
-0.854308	0.248976	1.0	0
-0.854383	0.249007	1.0	0
-0.854526	0.249121	1.0	0
-0.854565	0.249183	1.0	0
-0.854596	0.249183	1.0	0
-0.85481	0.249338	1.0	0
-0.854841	0.249369	1.0	0
-0.855004	0.249473	1.0	0
-0.855069	0.249473	1.0	0
-0.855122	0.249504	1.0	0
-0.855137	0.249504	1.0	0
-0.855172	0.249504	1.0	0
-0.855223	0.249504	1.0	0
-0.855247	0.249504	1.0	0
-0.85538	0.249607	1.0	0
-0.855413	0.249607	1.0	0
-0.85569	0.249721	1.0	0
-0.855766	0.249824	1.0	0
-0.855778	0.249824	1.0	0
-0.855839	0.249855	1.0	0
-0.856029	0.249948	1.0	0
-0.856033	0.249948	1.0	0
-0.856041	0.249948	1.0	0
-0.85619	0.249959	1.0	0
-0.856209	0.249959	1.0	0
-0.85624	0.249959	1.0	0
-0.856283	0.249979	1.0	0
-0.856302	0.249979	1.0	0
-0.856376	0.249979	1.0	0
-0.856496	0.249979	1.0	0
-0.8565	0.249979	1.0	0
-0.856562	0.249979	1.0	0
-0.85674	0.24999	1.0	0
-0.856756	0.24999	1.0	0
-0.856776	0.24999	1.0	0
-0.856905	0.250021	1.0	0
-0.856932	0.250052	1.0	0
-0.857029	0.250165	1.0	0
-0.85715	0.250289	1.0	0
-0.857185	0.250289	1.0	0
-0.8572	0.250289	1.0	0
-0.857237	0.250289	1.0	0
-0.857302	0.25032	1.0	0
-0.857568	0.25064	1.0	0
-0.857664	0.250712	1.0	0
-0.857685	0.250722	1.0	0
-0.85769	0.250722	1.0	0
-0.857722	0.250722	1.0	0
-0.857765	0.250753	1.0	0
-0.857884	0.250815	1.0	0
-0.857929	0.250815	1.0	0
-0.857977	0.250825	1.0	0
-0.858077	0.250825	1.0	0
-0.858083	0.250825	1.0	0
-0.858276	0.250877	1.0	0
-0.858383	0.250877	1.0	0
-0.858431	0.250877	1.0	0
-0.858576	0.25099	1.0	0
-0.858618	0.251021	1.0	0
-0.858662	0.251052	1.0	0
-0.858855	0.251124	1.0	0
-0.858958	0.251207	1.0	0
-0.859028	0.251207	1.0	0
-0.859099	0.251207	1.0	0
-0.859139	0.251207	1.0	0
-0.859195	0.251237	1.0	0
-0.859287	0.251268	1.0	0
-0.859343	0.251278	1.0	0
-0.859348	0.251278	1.0	0
-0.85936	0.251278	1.0	0
-0.859509	0.251278	1.0	0
-0.859527	0.251278	1.0	0
-0.859571	0.251278	1.0	0
-0.859592	0.251278	1.0	0
-0.859598	0.251278	1.0	0
-0.859635	0.251278	1.0	0
-0.859659	0.251278	1.0	0
-0.859667	0.251278	1.0	0
-0.859682	0.251319	1.0	0
-0.859722	0.251319	1.0	0
-0.859758	0.251319	1.0	0
-0.859764	0.251319	1.0	0
-0.859821	0.25135	1.0	0
-0.859854	0.251422	1.0	0
-0.860163	0.251566	1.0	0
-0.860221	0.251566	1.0	0
-0.860272	0.251597	1.0	0
-0.860386	0.251669	1.0	0
-0.860548	0.2517	1.0	0
-0.8607	0.251731	1.0	0
-0.860844	0.251834	1.0	0
-0.860858	0.251834	1.0	0
-0.860926	0.251864	1.0	0
-0.861066	0.251895	1.0	0
-0.861125	0.251916	1.0	0
-0.861228	0.251916	1.0	0
-0.861425	0.251967	1.0	0
-0.861528	0.251967	1.0	0
-0.861537	0.251967	1.0	0
-0.861559	0.251967	1.0	0
-0.861628	0.251967	1.0	0
-0.861663	0.251967	1.0	0
-0.861685	0.251967	1.0	0
-0.861756	0.252039	1.0	0
-0.861869	0.2521	1.0	0
-0.861876	0.2521	1.0	0
-0.862047	0.252172	1.0	0
-0.862324	0.252203	1.0	0
-0.862535	0.252316	1.0	0
-0.862747	0.252367	1.0	0
-0.862803	0.252367	1.0	0
-0.862803	0.252367	1.0	0
-0.86291	0.252439	1.0	0
-0.86315	0.252542	1.0	0
-0.863203	0.252542	1.0	0
-0.863353	0.252634	1.0	0
-0.863374	0.252634	1.0	0
-0.863379	0.252634	1.0	0
-0.863602	0.252696	1.0	0
-0.863654	0.252696	1.0	0
-0.863705	0.252726	1.0	0
-0.863767	0.252788	1.0	0
-0.863776	0.252788	1.0	0
-0.864156	0.253066	1.0	0
-0.864242	0.253179	1.0	0
-0.864283	0.253209	1.0	0
-0.864342	0.25323	1.0	0
-0.86437	0.25323	1.0	0
-0.864392	0.25324	1.0	0
-0.864425	0.25324	1.0	0
-0.864472	0.25324	1.0	0
-0.864495	0.253249	1.0	0
-0.864609	0.253249	1.0	0
-0.864626	0.253249	1.0	0
-0.86483	0.253412	1.0	0
-0.864837	0.253412	1.0	0
-0.864887	0.253412	1.0	0
-0.86499	0.253412	1.0	0
-0.865041	0.253412	1.0	0
-0.865103	0.253412	1.0	0
-0.865104	0.253412	1.0	0
-0.865226	0.253412	1.0	0
-0.865297	0.253412	1.0	0
-0.86532	0.253412	1.0	0
-0.865328	0.253412	1.0	0
-0.865353	0.253412	1.0	0
-0.865388	0.253443	1.0	0
-0.865545	0.253515	1.0	0
-0.865731	0.253525	1.0	0
-0.865752	0.253525	1.0	0
-0.865775	0.253525	1.0	0
-0.865832	0.253555	1.0	0
-0.865961	0.253699	1.0	0
-0.866041	0.253699	1.0	0
-0.866112	0.253719	1.0	0
-0.866214	0.253719	1.0	0
-0.866326	0.25375	1.0	0
-0.866408	0.25378	1.0	0
-0.866445	0.253801	1.0	0
-0.866454	0.253801	1.0	0
-0.866508	0.253831	1.0	0
-0.86653	0.253852	1.0	0
-0.866541	0.253852	1.0	0
-0.866683	0.253923	1.0	0
-0.866783	0.254046	1.0	0
-0.866809	0.254046	1.0	0
-0.866871	0.254046	1.0	0
-0.866885	0.254046	1.0	0
-0.867054	0.254118	1.0	0
